-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,-1
-1,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,-1
-1,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,-1
-1,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,-1
-1,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,-1
-1,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,-1
-1,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,-1
-1,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,-1
-1,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,-1
-1,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,-1
-1,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,-1
-1,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,-1
-1,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,-1
-1,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,145,142,143,144,-1
-1,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,165,162,163,164,-1
-1,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,185,182,183,184,-1
-1,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,125,122,123,124,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,95,95,97,143,144,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,115,115,117,163,164,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,135,135,137,183,184,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,155,155,157,123,124,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
